chunk_id,title,source_url,length,normalized_length,semantic_category,pattern_family,flags_text,text
attha_v15_i00552_c007,อรรถกถา เล่ม 15 (สังยุตตนิกาย สคาถวรรค) ข้อ 552,https://84000.org/tipitaka/attha/attha.php?b=15&i=552,25,25,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,งได้ที่ [email protected]
attha_v15_i00609_c006,อรรถกถา เล่ม 15 (สังยุตตนิกาย สคาถวรรค) ข้อ 609,https://84000.org/tipitaka/attha/attha.php?b=15&i=609,38,38,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,พลาด กรุณาแจ้งได้ที่ [email protected]
attha_v15_i00694_c007,อรรถกถา เล่ม 15 (สังยุตตนิกาย สคาถวรรค) ข้อ 694,https://84000.org/tipitaka/attha/attha.php?b=15&i=694,45,45,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,บข้อผิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v15_i00701_c006,อรรถกถา เล่ม 15 (สังยุตตนิกาย สคาถวรรค) ข้อ 701,https://84000.org/tipitaka/attha/attha.php?b=15&i=701,43,43,artifact_noise,footer_contact,contains_footer_contact|starts_with_dependent_mark|chunk_index_gt_zero,้อผิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v15_i00705_c007,อรรถกถา เล่ม 15 (สังยุตตนิกาย สคาถวรรค) ข้อ 705,https://84000.org/tipitaka/attha/attha.php?b=15&i=705,44,44,artifact_noise,footer_contact,contains_footer_contact|looks_numbered_item|chunk_index_gt_zero,ข้อผิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v15_i00713_c006,อรรถกถา เล่ม 15 (สังยุตตนิกาย สคาถวรรค) ข้อ 713,https://84000.org/tipitaka/attha/attha.php?b=15&i=713,44,44,artifact_noise,footer_contact,contains_footer_contact|looks_numbered_item|chunk_index_gt_zero,ข้อผิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v15_i00716_c006,อรรถกถา เล่ม 15 (สังยุตตนิกาย สคาถวรรค) ข้อ 716,https://84000.org/tipitaka/attha/attha.php?b=15&i=716,42,42,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,อผิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v15_i00795_c010,อรรถกถา เล่ม 15 (สังยุตตนิกาย สคาถวรรค) ข้อ 795,https://84000.org/tipitaka/attha/attha.php?b=15&i=795,23,23,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,ด้ที่ [email protected]
attha_v15_i00938_c009,อรรถกถา เล่ม 15 (สังยุตตนิกาย สคาถวรรค) ข้อ 938,https://84000.org/tipitaka/attha/attha.php?b=15&i=938,45,45,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,บข้อผิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v15_i00943_c006,อรรถกถา เล่ม 15 (สังยุตตนิกาย สคาถวรรค) ข้อ 943,https://84000.org/tipitaka/attha/attha.php?b=15&i=943,37,37,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,ลาด กรุณาแจ้งได้ที่ [email protected]
attha_v15_i00956_c008,อรรถกถา เล่ม 15 (สังยุตตนิกาย สคาถวรรค) ข้อ 956,https://84000.org/tipitaka/attha/attha.php?b=15&i=956,38,38,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,พลาด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00025_c008,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 25,https://84000.org/tipitaka/attha/attha.php?b=16&i=25,42,42,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,อผิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00060_c017,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 60,https://84000.org/tipitaka/attha/attha.php?b=16&i=60,35,35,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,ด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00204_c006,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 204,https://84000.org/tipitaka/attha/attha.php?b=16&i=204,46,46,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,พบข้อผิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00210_c006,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 210,https://84000.org/tipitaka/attha/attha.php?b=16&i=210,46,46,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,พบข้อผิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00212_c007,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 212,https://84000.org/tipitaka/attha/attha.php?b=16&i=212,42,42,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,อผิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00235_c013,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 235,https://84000.org/tipitaka/attha/attha.php?b=16&i=235,44,44,artifact_noise,footer_contact,contains_footer_contact|looks_numbered_item|chunk_index_gt_zero,ข้อผิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00333_c007,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 333,https://84000.org/tipitaka/attha/attha.php?b=16&i=333,39,39,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,ดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00335_c006,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 335,https://84000.org/tipitaka/attha/attha.php?b=16&i=335,42,42,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,อผิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00337_c006,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 337,https://84000.org/tipitaka/attha/attha.php?b=16&i=337,44,44,artifact_noise,footer_contact,contains_footer_contact|looks_numbered_item|chunk_index_gt_zero,ข้อผิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00339_c006,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 339,https://84000.org/tipitaka/attha/attha.php?b=16&i=339,40,40,artifact_noise,footer_contact,contains_footer_contact|starts_with_dependent_mark|chunk_index_gt_zero,ิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00341_c006,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 341,https://84000.org/tipitaka/attha/attha.php?b=16&i=341,42,42,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,อผิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00343_c006,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 343,https://84000.org/tipitaka/attha/attha.php?b=16&i=343,44,44,artifact_noise,footer_contact,contains_footer_contact|looks_numbered_item|chunk_index_gt_zero,ข้อผิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00344_c007,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 344,https://84000.org/tipitaka/attha/attha.php?b=16&i=344,40,40,artifact_noise,footer_contact,contains_footer_contact|starts_with_dependent_mark|chunk_index_gt_zero,ิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00346_c006,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 346,https://84000.org/tipitaka/attha/attha.php?b=16&i=346,42,42,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,อผิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00348_c010,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 348,https://84000.org/tipitaka/attha/attha.php?b=16&i=348,39,39,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,ดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00390_c007,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 390,https://84000.org/tipitaka/attha/attha.php?b=16&i=390,44,44,artifact_noise,footer_contact,contains_footer_contact|looks_numbered_item|chunk_index_gt_zero,ข้อผิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00392_c006,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 392,https://84000.org/tipitaka/attha/attha.php?b=16&i=392,48,48,artifact_noise,footer_contact,contains_footer_contact|starts_with_dependent_mark|chunk_index_gt_zero,ากพบข้อผิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00395_c005,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 395,https://84000.org/tipitaka/attha/attha.php?b=16&i=395,6,6,meaningful_content,other,chunk_index_gt_zero,ected]
attha_v16_i00403_c006,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 403,https://84000.org/tipitaka/attha/attha.php?b=16&i=403,33,33,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00412_c007,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 412,https://84000.org/tipitaka/attha/attha.php?b=16&i=412,37,37,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,ลาด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00421_c008,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 421,https://84000.org/tipitaka/attha/attha.php?b=16&i=421,42,42,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,อผิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00423_c006,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 423,https://84000.org/tipitaka/attha/attha.php?b=16&i=423,39,39,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,ดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00549_c006,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 549,https://84000.org/tipitaka/attha/attha.php?b=16&i=549,41,41,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,ผิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00551_c006,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 551,https://84000.org/tipitaka/attha/attha.php?b=16&i=551,42,42,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,อผิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00557_c007,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 557,https://84000.org/tipitaka/attha/attha.php?b=16&i=557,44,44,artifact_noise,footer_contact,contains_footer_contact|looks_numbered_item|chunk_index_gt_zero,ข้อผิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00565_c006,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 565,https://84000.org/tipitaka/attha/attha.php?b=16&i=565,40,40,artifact_noise,footer_contact,contains_footer_contact|starts_with_dependent_mark|chunk_index_gt_zero,ิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00569_c006,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 569,https://84000.org/tipitaka/attha/attha.php?b=16&i=569,37,37,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,ลาด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00576_c006,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 576,https://84000.org/tipitaka/attha/attha.php?b=16&i=576,49,49,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,หากพบข้อผิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00577_c006,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 577,https://84000.org/tipitaka/attha/attha.php?b=16&i=577,36,36,artifact_noise,footer_contact,contains_footer_contact|starts_with_dependent_mark|chunk_index_gt_zero,าด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00578_c006,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 578,https://84000.org/tipitaka/attha/attha.php?b=16&i=578,38,38,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,พลาด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00580_c007,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 580,https://84000.org/tipitaka/attha/attha.php?b=16&i=580,38,38,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,พลาด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00616_c006,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 616,https://84000.org/tipitaka/attha/attha.php?b=16&i=616,37,37,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,ลาด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00641_c006,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 641,https://84000.org/tipitaka/attha/attha.php?b=16&i=641,32,32,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,รุณาแจ้งได้ที่ [email protected]
attha_v16_i00642_c006,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 642,https://84000.org/tipitaka/attha/attha.php?b=16&i=642,32,32,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,รุณาแจ้งได้ที่ [email protected]
attha_v16_i00643_c006,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 643,https://84000.org/tipitaka/attha/attha.php?b=16&i=643,33,33,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00644_c006,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 644,https://84000.org/tipitaka/attha/attha.php?b=16&i=644,31,31,artifact_noise,footer_contact,contains_footer_contact|starts_with_dependent_mark|chunk_index_gt_zero,ุณาแจ้งได้ที่ [email protected]
attha_v16_i00645_c006,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 645,https://84000.org/tipitaka/attha/attha.php?b=16&i=645,33,33,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00646_c006,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 646,https://84000.org/tipitaka/attha/attha.php?b=16&i=646,32,32,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,รุณาแจ้งได้ที่ [email protected]
attha_v16_i00647_c006,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 647,https://84000.org/tipitaka/attha/attha.php?b=16&i=647,37,37,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,ลาด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00649_c007,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 649,https://84000.org/tipitaka/attha/attha.php?b=16&i=649,36,36,artifact_noise,footer_contact,contains_footer_contact|starts_with_dependent_mark|chunk_index_gt_zero,าด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00650_c006,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 650,https://84000.org/tipitaka/attha/attha.php?b=16&i=650,44,44,artifact_noise,footer_contact,contains_footer_contact|looks_numbered_item|chunk_index_gt_zero,ข้อผิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00652_c006,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 652,https://84000.org/tipitaka/attha/attha.php?b=16&i=652,44,44,artifact_noise,footer_contact,contains_footer_contact|looks_numbered_item|chunk_index_gt_zero,ข้อผิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00654_c007,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 654,https://84000.org/tipitaka/attha/attha.php?b=16&i=654,43,43,artifact_noise,footer_contact,contains_footer_contact|starts_with_dependent_mark|chunk_index_gt_zero,้อผิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00655_c006,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 655,https://84000.org/tipitaka/attha/attha.php?b=16&i=655,44,44,artifact_noise,footer_contact,contains_footer_contact|looks_numbered_item|chunk_index_gt_zero,ข้อผิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00656_c006,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 656,https://84000.org/tipitaka/attha/attha.php?b=16&i=656,40,40,artifact_noise,footer_contact,contains_footer_contact|starts_with_dependent_mark|chunk_index_gt_zero,ิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v16_i00662_c006,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 662,https://84000.org/tipitaka/attha/attha.php?b=16&i=662,23,23,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,ด้ที่ [email protected]
attha_v16_i00663_c006,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 663,https://84000.org/tipitaka/attha/attha.php?b=16&i=663,21,21,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,ที่ [email protected]
attha_v16_i00665_c007,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 665,https://84000.org/tipitaka/attha/attha.php?b=16&i=665,19,19,artifact_noise,footer_contact,contains_footer_contact|starts_with_dependent_mark|chunk_index_gt_zero,่ [email protected]
attha_v16_i00667_c007,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 667,https://84000.org/tipitaka/attha/attha.php?b=16&i=667,21,21,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,ที่ [email protected]
attha_v16_i00668_c006,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 668,https://84000.org/tipitaka/attha/attha.php?b=16&i=668,21,21,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,ที่ [email protected]
attha_v16_i00677_c007,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 677,https://84000.org/tipitaka/attha/attha.php?b=16&i=677,19,19,artifact_noise,footer_contact,contains_footer_contact|starts_with_dependent_mark|chunk_index_gt_zero,่ [email protected]
attha_v16_i00680_c006,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 680,https://84000.org/tipitaka/attha/attha.php?b=16&i=680,21,21,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,ที่ [email protected]
attha_v16_i00683_c006,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 683,https://84000.org/tipitaka/attha/attha.php?b=16&i=683,26,26,artifact_noise,footer_contact,contains_footer_contact|starts_with_dependent_mark|chunk_index_gt_zero,้งได้ที่ [email protected]
attha_v16_i00685_c008,อรรถกถา เล่ม 16 (สังยุตตนิกาย นิทานวรรค) ข้อ 685,https://84000.org/tipitaka/attha/attha.php?b=16&i=685,26,26,artifact_noise,footer_contact,contains_footer_contact|starts_with_dependent_mark|chunk_index_gt_zero,้งได้ที่ [email protected]
attha_v17_i00037_c005,อรรถกถา เล่ม 17 (สังยุตตนิกาย ขันธวารวรรค) ข้อ 37,https://84000.org/tipitaka/attha/attha.php?b=17&i=37,31,31,artifact_noise,footer_contact,contains_footer_contact|starts_with_dependent_mark|chunk_index_gt_zero,ุณาแจ้งได้ที่ [email protected]
attha_v17_i00101_c006,อรรถกถา เล่ม 17 (สังยุตตนิกาย ขันธวารวรรค) ข้อ 101,https://84000.org/tipitaka/attha/attha.php?b=17&i=101,37,37,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,ลาด กรุณาแจ้งได้ที่ [email protected]
attha_v17_i00147_c006,อรรถกถา เล่ม 17 (สังยุตตนิกาย ขันธวารวรรค) ข้อ 147,https://84000.org/tipitaka/attha/attha.php?b=17&i=147,46,46,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,พบข้อผิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v17_i00366_c007,อรรถกถา เล่ม 17 (สังยุตตนิกาย ขันธวารวรรค) ข้อ 366,https://84000.org/tipitaka/attha/attha.php?b=17&i=366,47,47,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,กพบข้อผิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v17_i00437_c008,อรรถกถา เล่ม 17 (สังยุตตนิกาย ขันธวารวรรค) ข้อ 437,https://84000.org/tipitaka/attha/attha.php?b=17&i=437,27,27,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,จ้งได้ที่ [email protected]
attha_v17_i00438_c008,อรรถกถา เล่ม 17 (สังยุตตนิกาย ขันธวารวรรค) ข้อ 438,https://84000.org/tipitaka/attha/attha.php?b=17&i=438,49,49,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,หากพบข้อผิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v17_i00440_c008,อรรถกถา เล่ม 17 (สังยุตตนิกาย ขันธวารวรรค) ข้อ 440,https://84000.org/tipitaka/attha/attha.php?b=17&i=440,33,33,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,กรุณาแจ้งได้ที่ [email protected]
attha_v17_i00441_c008,อรรถกถา เล่ม 17 (สังยุตตนิกาย ขันธวารวรรค) ข้อ 441,https://84000.org/tipitaka/attha/attha.php?b=17&i=441,38,38,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,พลาด กรุณาแจ้งได้ที่ [email protected]
attha_v17_i00447_c010,อรรถกถา เล่ม 17 (สังยุตตนิกาย ขันธวารวรรค) ข้อ 447,https://84000.org/tipitaka/attha/attha.php?b=17&i=447,41,41,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,ผิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v17_i00452_c010,อรรถกถา เล่ม 17 (สังยุตตนิกาย ขันธวารวรรค) ข้อ 452,https://84000.org/tipitaka/attha/attha.php?b=17&i=452,10,10,meaningful_content,other,chunk_index_gt_zero,protected]
attha_v17_i00499_c008,อรรถกถา เล่ม 17 (สังยุตตนิกาย ขันธวารวรรค) ข้อ 499,https://84000.org/tipitaka/attha/attha.php?b=17&i=499,46,46,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,พบข้อผิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v17_i00508_c007,อรรถกถา เล่ม 17 (สังยุตตนิกาย ขันธวารวรรค) ข้อ 508,https://84000.org/tipitaka/attha/attha.php?b=17&i=508,40,40,artifact_noise,footer_contact,contains_footer_contact|starts_with_dependent_mark|chunk_index_gt_zero,ิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v17_i00530_c006,อรรถกถา เล่ม 17 (สังยุตตนิกาย ขันธวารวรรค) ข้อ 530,https://84000.org/tipitaka/attha/attha.php?b=17&i=530,49,49,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,หากพบข้อผิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v17_i00539_c006,อรรถกถา เล่ม 17 (สังยุตตนิกาย ขันธวารวรรค) ข้อ 539,https://84000.org/tipitaka/attha/attha.php?b=17&i=539,2,2,meaningful_content,other,chunk_index_gt_zero,d]
attha_v17_i00540_c006,อรรถกถา เล่ม 17 (สังยุตตนิกาย ขันธวารวรรค) ข้อ 540,https://84000.org/tipitaka/attha/attha.php?b=17&i=540,5,5,meaningful_content,other,chunk_index_gt_zero,cted]
attha_v17_i00543_c005,อรรถกถา เล่ม 17 (สังยุตตนิกาย ขันธวารวรรค) ข้อ 543,https://84000.org/tipitaka/attha/attha.php?b=17&i=543,46,46,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,พบข้อผิดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v17_i00576_c008,อรรถกถา เล่ม 17 (สังยุตตนิกาย ขันธวารวรรค) ข้อ 576,https://84000.org/tipitaka/attha/attha.php?b=17&i=576,1,1,meaningful_content,other,chunk_index_gt_zero,]
attha_v17_i00579_c008,อรรถกถา เล่ม 17 (สังยุตตนิกาย ขันธวารวรรค) ข้อ 579,https://84000.org/tipitaka/attha/attha.php?b=17&i=579,13,13,meaningful_content,other,chunk_index_gt_zero,il protected]
attha_v17_i00584_c008,อรรถกถา เล่ม 17 (สังยุตตนิกาย ขันธวารวรรค) ข้อ 584,https://84000.org/tipitaka/attha/attha.php?b=17&i=584,4,4,meaningful_content,other,chunk_index_gt_zero,ted]
attha_v18_i00013_c008,อรรถกถา เล่ม 18 (สังยุตตนิกาย สฬายตนวรรค) ข้อ 13,https://84000.org/tipitaka/attha/attha.php?b=18&i=13,36,36,artifact_noise,footer_contact,contains_footer_contact|starts_with_dependent_mark|chunk_index_gt_zero,าด กรุณาแจ้งได้ที่ [email protected]
attha_v18_i00018_c006,อรรถกถา เล่ม 18 (สังยุตตนิกาย สฬายตนวรรค) ข้อ 18,https://84000.org/tipitaka/attha/attha.php?b=18&i=18,38,38,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,พลาด กรุณาแจ้งได้ที่ [email protected]
attha_v18_i00019_c007,อรรถกถา เล่ม 18 (สังยุตตนิกาย สฬายตนวรรค) ข้อ 19,https://84000.org/tipitaka/attha/attha.php?b=18&i=19,37,37,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,ลาด กรุณาแจ้งได้ที่ [email protected]
attha_v18_i00024_c009,อรรถกถา เล่ม 18 (สังยุตตนิกาย สฬายตนวรรค) ข้อ 24,https://84000.org/tipitaka/attha/attha.php?b=18&i=24,30,30,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,ณาแจ้งได้ที่ [email protected]
attha_v18_i00025_c007,อรรถกถา เล่ม 18 (สังยุตตนิกาย สฬายตนวรรค) ข้อ 25,https://84000.org/tipitaka/attha/attha.php?b=18&i=25,37,37,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,ลาด กรุณาแจ้งได้ที่ [email protected]
attha_v18_i00026_c006,อรรถกถา เล่ม 18 (สังยุตตนิกาย สฬายตนวรรค) ข้อ 26,https://84000.org/tipitaka/attha/attha.php?b=18&i=26,37,37,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,ลาด กรุณาแจ้งได้ที่ [email protected]
attha_v18_i00027_c006,อรรถกถา เล่ม 18 (สังยุตตนิกาย สฬายตนวรรค) ข้อ 27,https://84000.org/tipitaka/attha/attha.php?b=18&i=27,39,39,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,ดพลาด กรุณาแจ้งได้ที่ [email protected]
attha_v18_i00032_c006,อรรถกถา เล่ม 18 (สังยุตตนิกาย สฬายตนวรรค) ข้อ 32,https://84000.org/tipitaka/attha/attha.php?b=18&i=32,35,35,artifact_noise,footer_contact,contains_footer_contact|chunk_index_gt_zero,ด กรุณาแจ้งได้ที่ [email protected]
